iso_o,iso_d,Distw,Comlang,Contig,GDP_d,GDP_o,POP_o,Pop_d,XPTOT_o,emotenss f,Remoteness,,
NGA,ANT,8069.989491,1,0,,79424308722,,7942.430872,,1.64E+07,1.02E-07,,
NGA,ARE,5582.63421,0,0,,57787115074,,5778.711507,,1.56E+07,9.66E-08,,
NGA,ARG,8365.153525,0,0,,79116926600,,7911.69266,,1.71E+07,1.06E-07,,
NGA,ARM,5264.787023,0,0,,55443992358,,5544.399236,,1.54E+07,9.50E-08,,
NGA,ASM,,1,0,,1.89E+11,,18931.76171,,0.00E+00,0,,
NGA,ATG,7378.681969,1,0,,71705833085,,7170.583309,,1.66E+07,1.03E-07,,
NGA,AUS,14970.53718,1,0,,1.55E+11,,15516.72817,,1.56E+07,9.65E-08,,
NGA,AUSNSW,,1,0,,1.55E+11,,15516.72817,,0.00E+00,0,,
NGA,AUSQUE,,1,0,,1.61E+11,,16050.75554,,0.00E+00,0,,
NGA,AUSSTH,,1,0,,1.45E+11,,14452.66437,,0.00E+00,0,,
NGA,AUSTAS,,1,0,,1.46E+11,,14642.56554,,0.00E+00,0,,
NGA,AUSVIC,,1,0,,1.48E+11,,14804.88858,,0.00E+00,0,,
NGA,AUSWST,,1,0,,1.25E+11,,12502.10493,,0.00E+00,0,,
NGA,AUT,4536.687019,0,0,,48015257593,,4801.525759,,1.53E+07,9.45E-08,,
NGA,AUTHUN,,0,0,,48025559565,,4802.555956,,0.00E+00,0,,
NGA,AZE,5585.257419,0,0,,59563291071,,5956.329107,,1.52E+07,9.38E-08,,
NGA,AZORES,,0,0,,45615214258,,4561.521426,,0.00E+00,0,,
NGA,BDI,2961.623811,0,0,,30826186060,,3082.618606,,1.55E+07,9.61E-08,,
NGA,BEL,4773.983913,0,0,,49375070492,,4937.507049,,1.56E+07,9.67E-08,,
NGA,BEN,475.8778774,0,1,,1061262373,,106.1262373,,7.25E+07,4.48E-07,,
NGA,BFA,1032.141132,0,0,,8504967647,,850.4967647,,1.96E+07,1.21E-07,,
NGA,BGD,9127.243726,0,0,,94125478857,,9412.547886,,1.57E+07,9.70E-08,,
NGA,BGR,4302.63217,0,0,,44797861984,,4479.786198,,1.55E+07,9.60E-08,,
NGA,BHR,5153.9768,0,0,,54540004866,,5454.000487,,1.53E+07,9.45E-08,,
NGA,BHS,8951.356352,1,0,,87726445493,,8772.644549,,1.65E+07,1.02E-07,,
NGA,BIH,4201.283398,0,0,,44066302863,,4406.630286,,1.54E+07,9.53E-08,,
NGA,BLR,5455.074289,0,0,,57071038054,,5707.103805,,1.55E+07,9.56E-08,,
NGA,BLZ,10181.37045,1,0,,99589048783,,9958.904878,,1.65E+07,1.02E-07,,
NGA,BMU,7700.743113,1,0,,75772074462,,7577.207446,,1.64E+07,1.02E-07,,
NGA,BOL,8361.648188,0,0,,82678532108,,8267.853211,,1.64E+07,1.01E-07,,
NGA,BRA,6321.691741,0,0,,63713403044,,6371.340304,,1.60E+07,9.92E-08,,
NGA,BRB,7149.81625,1,0,,69283622589,,6928.362259,,1.67E+07,1.03E-07,,
NGA,BRN,12022.10064,0,0,,1.23E+11,,12312.85026,,1.58E+07,9.76E-08,,
NGA,BTN,9037.84152,0,0,,93081027845,,9308.102785,,1.57E+07,9.71E-08,,
NGA,BWA,4159.786128,1,0,,42324781047,,4232.478105,,1.59E+07,9.83E-08,,
NGA,CAF,1495.366009,0,0,,16970435563,,1697.043556,,1.43E+07,8.81E-08,,
NGA,CAN,9559.20826,1,0,,86453266727,,8645.326673,,1.79E+07,1.11E-07,,
NGA,CANARY,,0,0,,31215778041,,3121.577804,,0.00E+00,0,,
NGA,CHE,4349.2936,0,0,,45757951691,,4575.795169,,1.54E+07,9.51E-08,,
NGA,CHISL,,1,0,,47798311558,,4779.831156,,0.00E+00,0,,
NGA,CHL,9294.667528,0,0,,89469367115,,8946.936711,,1.68E+07,1.04E-07,,
NGA,CHN,11356.9946,0,0,,1.22E+11,,12232.44494,,1.50E+07,9.28E-08,,
NGA,CIV,1190.701074,0,0,,8313710218,,831.3710218,,2.32E+07,1.43E-07,,
NGA,CMR,821.7526459,1,1,,9443574151,,944.3574151,,1.41E+07,8.70E-08,,
NGA,COD,2234.801902,0,0,,17858325314,,1785.832531,,2.02E+07,1.25E-07,,
NGA,COG,1687.823936,0,0,,17777057724,,1777.705772,,1.54E+07,9.49E-08,,
NGA,COL,8887.558706,0,0,,85696674973,,8569.667497,,1.68E+07,1.04E-07,,
NGA,COM,4767.278286,0,0,,48486395610,,4848.639561,,1.59E+07,9.83E-08,,
NGA,CPV,3358.392515,0,0,,30830757980,,3083.075798,,1.76E+07,1.09E-07,,
NGA,CRI,9843.13415,0,0,,96095034398,,9609.50344,,1.66E+07,1.02E-07,,
NGA,CUB,9211.396665,0,0,,92962829216,,9296.282922,,1.60E+07,9.91E-08,,
NGA,CUW,,0,0,,79424308722,,7942.430872,,0.00E+00,0,,
NGA,CXR,11481.62207,1,0,,1.15E+11,,11474.47666,,1.62E+07,1.00E-07,,
NGA,CYM,9415.031472,1,0,,92255213106,,9225.521311,,1.65E+07,1.02E-07,,
NGA,CYP,4118.549498,0,0,,44242886973,,4424.288697,,1.51E+07,9.31E-08,,
NGA,CZE,4756.805398,0,0,,49590907114,,4959.090711,,1.55E+07,9.59E-08,,
NGA,CZSK,,0,0,,49590907114,,4959.090711,,0.00E+00,0,,
NGA,DANTZ,,0,0,,54991391555,,5499.139156,,0.00E+00,0,,
NGA,DEU,4846.995876,0,0,,52026225841,,5202.622584,,1.51E+07,9.32E-08,,
NGA,DEUNEWGUI,,0,0,,1.60E+11,,15995.63161,,0.00E+00,0,,
NGA,DJI,4129.151043,0,0,,44014209036,,4401.420904,,1.52E+07,9.38E-08,,
NGA,DMA,7329.358076,1,0,,71192292588,,7119.229259,,1.67E+07,1.03E-07,,
NGA,DNK,5343.818876,0,0,,55333884236,,5533.388424,,1.56E+07,9.66E-08,,
NGA,DOM,8239.582635,0,0,,80281470022,,8028.147002,,1.66E+07,1.03E-07,,
NGA,DZA,3141.272074,0,0,,33707688755,,3370.768876,,1.51E+07,9.32E-08,,
NGA,ECU,9498.081847,0,0,,91169421138,,9116.942114,,1.69E+07,1.04E-07,,
NGA,EDEU,,0,0,,52026225841,,5202.622584,,0.00E+00,0,,
NGA,EGY,3615.664708,1,0,,39179222245,,3917.922225,,1.49E+07,9.23E-08,,
NGA,ESH,2906.125267,0,0,,28939530146,,2893.953015,,1.62E+07,1.00E-07,,
NGA,ESP,3684.668754,0,0,,38388465737,,3838.846574,,1.55E+07,9.60E-08,,
NGA,EST,5931.715422,0,0,,61631615891,,6163.161589,,1.56E+07,9.62E-08,,
NGA,ETH,3665.916579,0,0,,39032915972,,3903.291597,,1.52E+07,9.39E-08,,
NGA,FEDMYS,,0,0,,1.09E+11,,10882.28671,,0.00E+00,0,,
NGA,FIN,6125.243533,0,0,,62419183169,,6241.918317,,1.59E+07,9.81E-08,,
NGA,FIUME,,0,0,,44523622016,,4452.362202,,0.00E+00,0,,
NGA,FJI,18638.00479,1,0,,1.86E+11,,18609.87483,,1.62E+07,1.00E-07,,
NGA,FLK,8964.08572,1,0,,86724049182,,8672.404918,,1.67E+07,1.03E-07,,
NGA,FRA,4320.8651,0,0,,47160973573,,4716.097357,,1.48E+07,9.16E-08,,
NGA,FRAAEF,,0,1,,17777057724,,1777.705772,,0.00E+00,0,,
NGA,FRAIND,,0,0,,83844552603,,8384.45526,,0.00E+00,0,,
NGA,FRO,6100.27567,0,0,,62341916394,,6234.191639,,1.58E+07,9.79E-08,,
NGA,FSM,16013.97388,1,0,,1.68E+11,,16845.04685,,1.54E+07,9.51E-08,,
NGA,GAB,1074.995342,0,0,,9516652196,,951.6652196,,1.83E+07,1.13E-07,,
NGA,GBR,5001.921327,1,0,,50203087508,,5020.308751,,1.61E+07,9.96E-08,,
NGA,GBRBORNEO,,1,0,,1.26E+11,,12643.04094,,0.00E+00,0,,
NGA,GBRIND,,1,0,,80884291739,,8088.429174,,0.00E+00,0,,
NGA,GBRPAPUA,,1,0,,1.60E+11,,16018.68812,,0.00E+00,0,,
NGA,GBRSOM,,1,0,,45959257057,,4595.925706,,0.00E+00,0,,
NGA,GEL,,0,0,,1.86E+11,,18565.75477,,0.00E+00,0,,
NGA,GEO,5312.307882,0,0,,56549798119,,5654.979812,,1.52E+07,9.39E-08,,
NGA,GHA,772.5332755,1,0,,16162228644,,1616.222864,,7.73E+06,4.78E-08,,
NGA,GIB,3333.950585,1,0,,34189457464,,3418.945746,,1.58E+07,9.75E-08,,
NGA,GIN,2052.226668,0,0,,19100893709,,1910.089371,,1.74E+07,1.07E-07,,
NGA,GLP,7346.863934,0,0,,71566214986,,7156.621499,,1.66E+07,1.03E-07,,
NGA,GMB,2497.357422,1,0,,23201415099,,2320.14151,,1.74E+07,1.08E-07,,
NGA,GNB,2374.831528,0,0,,21654365112,,2165.436511,,1.77E+07,1.10E-07,,
NGA,GNQ,794.3906055,0,0,,6670067396,,667.0067396,,1.93E+07,1.19E-07,,
NGA,GRC,3823.579447,0,0,,40596419258,,4059.641926,,1.52E+07,9.42E-08,,
NGA,GRD,7381.118909,1,0,,71622121491,,7162.212149,,1.67E+07,1.03E-07,,
NGA,GRL,7759.738777,0,0,,77389035889,,7738.903589,,1.62E+07,1.00E-07,,
NGA,GTM,10466.71894,0,0,,1.02E+11,,10246.91842,,1.65E+07,1.02E-07,,
NGA,GUF,6476.502311,0,0,,61653788716,,6165.378872,,1.70E+07,1.05E-07,,
NGA,GUM,,1,0,,1.52E+11,,15207.09411,,0.00E+00,0,,
NGA,GUY,7036.466999,1,0,,67948898282,,6794.889828,,1.67E+07,1.04E-07,,
NGA,HKG,11540.16256,1,0,,1.18E+11,,11837.87706,,1.58E+07,9.75E-08,,
NGA,HND,10127.96291,0,0,,98987374081,,9898.737408,,1.65E+07,1.02E-07,,
NGA,HRV,4272.899615,0,0,,45416668552,,4541.666855,,1.52E+07,9.41E-08,,
NGA,HTI,8483.521937,0,0,,82792211615,,8279.221161,,1.66E+07,1.02E-07,,
NGA,HUN,4562.723277,0,0,,48000749300,,4800.07493,,1.54E+07,9.51E-08,,
NGA,HWI,,1,0,,1.63E+11,,16310.3121,,0.00E+00,0,,
NGA,IDN,11475.26935,0,0,,1.16E+11,,11560.97752,,1.61E+07,9.93E-08,,
NGA,IND,7782.846107,1,0,,76155045176,,7615.504518,,1.65E+07,1.02E-07,,
NGA,INDOCHI,,0,0,,1.10E+11,,11029.22325,,0.00E+00,0,,
NGA,IRL,5148.595826,1,0,,52873921899,,5287.39219,,1.57E+07,9.74E-08,,
NGA,IRN,5545.046228,0,0,,58657564352,,5865.756435,,1.53E+07,9.45E-08,,
NGA,IRQ,4913.32776,0,0,,51698726240,,5169.872624,,1.54E+07,9.50E-08,,
NGA,ISL,6621.940582,0,0,,67233118620,,6723.311862,,1.59E+07,9.85E-08,,
NGA,ISR,4034.106605,1,0,,43228124700,,4322.81247,,1.51E+07,9.33E-08,,
NGA,ITA,3917.507183,0,0,,40427486601,,4042.74866,,1.57E+07,9.69E-08,,
NGA,ITAEAFRI,,0,0,,46764137972,,4676.413797,,0.00E+00,0,,
NGA,JAM,8972.554655,1,0,,20363483021,,2036.348302,,7.13E+07,4.41E-07,,
NGA,JOR,4106.169912,1,0,,44056934372,,4405.693437,,1.51E+07,9.32E-08,,
NGA,JPN,13024.72963,0,0,,1.35E+11,,13475.38068,,1.56E+07,9.67E-08,,
NGA,KAZ,7592.864701,0,0,,81828177669,,8182.817767,,1.50E+07,9.28E-08,,
NGA,KEN,3652.941917,1,0,,38079209152,,3807.920915,,1.55E+07,9.59E-08,,
NGA,KGZ,7654.030047,0,0,,79931083598,,7993.10836,,1.55E+07,9.58E-08,,
NGA,KHM,10793.08304,0,0,,1.11E+11,,11108.42579,,1.57E+07,9.72E-08,,
NGA,KIR,18302.37588,1,0,,1.86E+11,,18565.75477,,1.59E+07,9.86E-08,,
NGA,KNA,7428.094749,1,0,,72647055425,,7264.705542,,1.65E+07,1.02E-07,,
NGA,KOR,12192.78129,1,0,,1.24E+11,,12401.70323,,1.59E+07,9.83E-08,,
NGA,KWANTU,,0,0,,1.19E+11,,11921.97152,,0.00E+00,0,,
NGA,KWT,5011.929033,1,0,,53136919571,,5313.691957,,1.53E+07,9.43E-08,,
NGA,LAO,10577.77325,0,0,,1.08E+11,,10751.5895,,1.59E+07,9.84E-08,,
NGA,LBN,4201.850556,1,0,,44937876738,,4493.787674,,1.51E+07,9.35E-08,,
NGA,LBR,1794.736519,1,0,,15688988879,,1568.898888,,1.85E+07,1.14E-07,,
NGA,LBY,2905.624577,0,0,,31102921438,,3110.292144,,1.51E+07,9.34E-08,,
NGA,LCA,7293.394828,1,0,,70757913580,,7075.791358,,1.67E+07,1.03E-07,,
NGA,LIE,,0,0,,45618712466,,4561.871247,,0.00E+00,0,,
NGA,LKA,8202.626042,0,0,,84323915203,,8432.39152,,1.57E+07,9.73E-08,,
NGA,LSO,4795.300232,1,0,,47376958640,,4737.695864,,1.64E+07,1.01E-07,,
NGA,LTU,5493.008074,0,0,,57084674995,,5708.4675,,1.56E+07,9.62E-08,,
NGA,LUBECK,,0,0,,53132119085,,5313.211908,,0.00E+00,0,,
NGA,LUX,4630.052519,0,0,,48056731175,,4805.673118,,1.56E+07,9.63E-08,,
NGA,LVA,5667.802783,0,0,,58989206128,,5898.920613,,1.55E+07,9.61E-08,,
NGA,MAC,11782.47754,0,0,,1.18E+11,,11780.15688,,1.62E+07,1.00E-07,,
NGA,MADEIRA,,0,0,,35911917005,,3591.1917,,0.00E+00,0,,
NGA,MANCHU,,0,0,,1.19E+11,,11918.78929,,0.00E+00,0,,
NGA,MAR,3135.5841,0,0,,32168992519,,3216.899252,,1.58E+07,9.75E-08,,
NGA,MARESP,,0,0,,33587479073,,3358.747907,,0.00E+00,0,,
NGA,MCO,,0,0,,41620893467,,4162.089347,,0.00E+00,0,,
NGA,MDA,4872.394462,0,0,,51229916900,,5122.99169,,1.54E+07,9.51E-08,,
NGA,MDG,5509.653538,0,0,,55967026668,,5596.702667,,1.59E+07,9.84E-08,,
NGA,MDV,7503.45142,0,0,,77614220874,,7761.422087,,1.56E+07,9.67E-08,,
NGA,MECKL,,0,0,,53543379854,,5354.337985,,0.00E+00,0,,
NGA,MEX,11398.08827,0,0,,1.11E+11,,11069.32688,,1.67E+07,1.03E-07,,
NGA,MHL,17561.89394,1,0,,1.80E+11,,17997.54516,,1.58E+07,9.76E-08,,
NGA,MKD,4067.541605,0,0,,43341833067,,4334.183307,,1.52E+07,9.38E-08,,
NGA,MLI,1557.419179,0,0,,14263590791,,1426.359079,,1.77E+07,1.09E-07,,
NGA,MLT,3232.354811,1,0,,34648165930,,3464.816593,,1.51E+07,9.33E-08,,
NGA,MMR,9794.517026,0,0,,1.01E+11,,10091.79895,,1.57E+07,9.71E-08,,
NGA,MNE,,0,0,,42954136171,,4295.413617,,0.00E+00,0,,
NGA,MNG,10095.16114,0,0,,1.05E+11,,10468.50415,,1.56E+07,9.64E-08,,
NGA,MOZ,4598.048371,0,0,,42448474212,,4244.847421,,1.75E+07,1.08E-07,,
NGA,MRT,2516.099645,0,0,,24649848696,,2464.98487,,1.65E+07,1.02E-07,,
NGA,MTQ,7294.470323,0,0,,70848718754,,7084.871875,,1.67E+07,1.03E-07,,
NGA,MUS,6493.878179,1,0,,66119929086,,6611.992909,,1.59E+07,9.82E-08,,
NGA,MWI,4053.08536,1,0,,40506480511,,4050.648051,,1.62E+07,1.00E-07,,
NGA,MYS,10877.35476,0,0,,1.09E+11,,10882.28671,,1.62E+07,1.00E-07,,
NGA,MYT,,0,0,,50926201593,,5092.620159,,0.00E+00,0,,
NGA,NAM,3583.921232,1,0,,35535003420,,3553.500342,,1.63E+07,1.01E-07,,
NGA,NCL,17426.92498,0,0,,1.75E+11,,17485.76395,,1.61E+07,9.97E-08,,
NGA,NER,814.8551746,1,1,,7985508880,,798.550888,,1.65E+07,1.02E-07,,
NGA,NFK,17040.66082,1,0,,1.70E+11,,17025.73,,1.62E+07,1.00E-07,,
NGA,NFLD,,1,0,,69847468840,,6984.746884,,0.00E+00,0,,
NGA,NIC,10028.0892,0,0,,98188706219,,9818.870622,,1.65E+07,1.02E-07,,
NGA,NLD,4908.844646,0,0,,51072147289,,5107.214729,,1.55E+07,9.61E-08,,
NGA,NOR,5852.888177,0,0,,59809699487,,5980.969949,,1.58E+07,9.79E-08,,
NGA,NPL,8533.958139,0,0,,88812228063,,8881.222806,,1.55E+07,9.61E-08,,
NGA,NRU,17783.56103,1,0,,1.81E+11,,18073.03476,,1.59E+07,9.84E-08,,
NGA,NZL,16348.99404,1,0,,1.60E+11,,16048.45807,,1.65E+07,1.02E-07,,
NGA,OLDENB,,0,0,,52098720886,,5209.872089,,0.00E+00,0,,
NGA,OMN,5766.651302,0,0,,61835330457,,6183.533046,,1.51E+07,9.33E-08,,
NGA,OTTO,,0,0,,46040792787,,4604.079279,,0.00E+00,0,,
NGA,PAK,7160.819052,1,0,,70474519035,,7047.451904,,1.64E+07,1.02E-07,,
NGA,PAN,9423.29978,0,0,,91233129343,,9123.312934,,1.67E+07,1.03E-07,,
NGA,PCN,14679.55859,1,0,,1.47E+11,,14660.68894,,1.62E+07,1.00E-07,,
NGA,PER,9357.155821,0,0,,91245098954,,9124.509895,,1.66E+07,1.03E-07,,
NGA,PHL,12576.20487,1,0,,1.27E+11,,12746.59957,,1.60E+07,9.87E-08,,
NGA,PLW,14099.32094,1,0,,1.44E+11,,14387.64281,,1.58E+07,9.80E-08,,
NGA,PNG,15767.46498,1,0,,1.60E+11,,16011.07684,,1.59E+07,9.85E-08,,
NGA,POL,5032.867699,0,0,,53393588394,,5339.358839,,1.52E+07,9.43E-08,,
NGA,PRI,7836.309357,1,0,,76182721076,,7618.272108,,1.66E+07,1.03E-07,,
NGA,PRK,11974.79041,0,0,,1.22E+11,,12232.98472,,1.58E+07,9.79E-08,,
NGA,PRT,3789.55857,0,0,,38015012836,,3801.501284,,1.61E+07,9.97E-08,,
NGA,PRTIND,,0,0,,77244607160,,7724.460716,,0.00E+00,0,,
NGA,PRY,7729.441736,0,0,,74739324112,,7473.932411,,1.67E+07,1.03E-07,,
NGA,PYF,17151.8682,0,0,,1.68E+11,,16832.78463,,1.65E+07,1.02E-07,,
NGA,QAT,5214.471069,0,0,,55197395297,,5519.73953,,1.53E+07,9.45E-08,,
NGA,REU,6338.649044,0,0,,64421789047,,6442.178905,,1.59E+07,9.84E-08,,
NGA,ROM,4586.786448,0,0,,47621954181,,4762.195418,,1.56E+07,9.63E-08,,
NGA,RUS,6620.903286,0,0,,62570984395,,6257.098439,,1.71E+07,1.06E-07,,
NGA,RWA,2929.649493,1,0,,31071678919,,3107.167892,,1.52E+07,9.43E-08,,
NGA,RWABDI,,0,0,,31071678919,,3107.167892,,0.00E+00,0,,
NGA,SARRE,,0,0,,47689716788,,4768.971679,,0.00E+00,0,,
NGA,SAU,4387.183909,0,0,,50319793060,,5031.979306,,1.41E+07,8.72E-08,,
NGA,SDN,2999.335088,0,0,,33349158616,,3334.915862,,1.45E+07,8.99E-08,,
NGA,SEN,2587.201401,0,0,,24508570511,,2450.857051,,1.71E+07,1.06E-07,,
NGA,SGP,10896.53704,1,0,,1.11E+11,,11145.95833,,1.58E+07,9.78E-08,,
NGA,SGS,,1,0,,77036413884,,7703.641388,,0.00E+00,0,,
NGA,SHN,3210.238355,1,0,,26837986971,,2683.798697,,1.93E+07,1.20E-07,,
NGA,SLB,17166.45001,0,0,,1.74E+11,,17412.51656,,1.59E+07,9.86E-08,,
NGA,SLE,2032.099092,1,0,,18471656722,,1847.165672,,1.78E+07,1.10E-07,,
NGA,SLV,10319.84231,0,0,,1.01E+11,,10115.58552,,1.65E+07,1.02E-07,,
NGA,SMR,4054.556322,0,0,,42601806224,,4260.180622,,1.54E+07,9.52E-08,,
NGA,SOM,4389.378188,0,0,,46764137972,,4676.413797,,1.52E+07,9.39E-08,,
NGA,SPM,7247.633723,0,0,,72002175497,,7200.21755,,1.63E+07,1.01E-07,,
NGA,SRB,,0,0,,45753488471,,4575.348847,,0.00E+00,0,,
NGA,STP,902.929167,0,0,,7716936623,,771.6936623,,1.89E+07,1.17E-07,,
NGA,STRAITS,,0,0,,1.11E+11,,11145.95833,,0.00E+00,0,,
NGA,SUR,6725.250642,0,0,,64709363994,,6470.936399,,1.68E+07,1.04E-07,,
NGA,SVK,4689.738114,0,0,,48142561839,,4814.256184,,1.58E+07,9.74E-08,,
NGA,SVN,4335.243111,0,0,,45307828303,,4530.78283,,1.55E+07,9.57E-08,,
NGA,SWE,5721.762327,0,0,,60106548622,,6010.654862,,1.54E+07,9.52E-08,,
NGA,SWZ,4747.928492,0,0,,47245745848,,4724.574585,,1.63E+07,1.00E-07,,
NGA,SYC,5711.487705,1,0,,59078634989,,5907.863499,,1.56E+07,9.67E-08,,
NGA,SYR,4395.861157,0,0,,45304144478,,4530.414448,,1.57E+07,9.70E-08,,
NGA,TANGER,,0,0,,33919618153,,3391.961815,,0.00E+00,0,,
NGA,TCA,8340.967933,1,0,,81482526807,,8148.252681,,1.66E+07,1.02E-07,,
NGA,TCD,1247.324821,0,1,,14271707499,,1427.17075,,1.41E+07,8.74E-08,,
NGA,TGO,570.3091344,0,0,,2438536803,,243.8536803,,3.78E+07,2.34E-07,,
NGA,THA,10333.23276,0,0,,1.06E+11,,10598.00849,,1.58E+07,9.75E-08,,
NGA,TJK,7166.901805,0,0,,74290041470,,7429.004147,,1.56E+07,9.65E-08,,
NGA,TKM,6339.329612,0,0,,65314143621,,6531.414362,,1.57E+07,9.71E-08,,
NGA,TLS,13426.79846,0,0,,1.36E+11,,13641.12286,,1.59E+07,9.84E-08,,
NGA,TON,18584.885,0,0,,1.84E+11,,18375.73225,,1.64E+07,1.01E-07,,
NGA,TRIEST,,0,0,,44717413690,,4471.741369,,0.00E+00,0,,
NGA,TTO,7364.282201,1,0,,71414951262,,7141.495126,,1.67E+07,1.03E-07,,
NGA,TUN,3148.669523,0,0,,34434660534,,3443.466053,,1.48E+07,9.14E-08,,
NGA,TUR,4386.737666,0,0,,47426499000,,4742.6499,,1.50E+07,9.25E-08,,
NGA,TUV,19196.37331,0,0,,1.95E+11,,19497.90959,,1.59E+07,9.85E-08,,
NGA,TWN,12151.0667,0,0,,1.25E+11,,12479.98639,,1.57E+07,9.74E-08,,
NGA,TZA,3818.977959,0,0,,42454894616,,4245.489462,,1.45E+07,9.00E-08,,
NGA,UGA,3094.013626,1,0,,33090841870,,3309.084187,,1.51E+07,9.35E-08,,
NGA,UKR,5220.772247,0,0,,55014449871,,5501.444987,,1.53E+07,9.49E-08,,
NGA,ULSTER,,1,0,,54178203805,,5417.820381,,0.00E+00,0,,
NGA,UNFEDMYS,,0,0,,1.11E+11,,11144.11414,,0.00E+00,0,,
NGA,URY,8029.310674,0,0,,77385511301,,7738.55113,,1.68E+07,1.04E-07,,
NGA,USA,10213.46664,1,0,,94054382326,,9405.438233,,1.76E+07,1.09E-07,,
NGA,USSR,,0,0,,62570984395,,6257.098439,,0.00E+00,0,,
NGA,UZB,7140.792997,0,0,,75282841498,,7528.28415,,1.53E+07,9.49E-08,,
NGA,VCT,7323.743206,1,0,,71028405929,,7102.840593,,1.67E+07,1.03E-07,,
NGA,VEN,8060.508659,0,0,,77319660520,,7731.966052,,1.69E+07,1.04E-07,,
NGA,VIR,,1,0,,75006919684,,7500.691968,,0.00E+00,0,,
NGA,VNM,10978.84541,0,0,,1.10E+11,,11029.74107,,1.61E+07,9.95E-08,,
NGA,VUT,17841.94331,1,0,,1.80E+11,,17950.84468,,1.61E+07,9.94E-08,,
NGA,WDEU,,0,0,,48801392910,,4880.139291,,0.00E+00,0,,
NGA,WLF,19335.74892,0,0,,1.93E+11,,19254.1985,,1.62E+07,1.00E-07,,
NGA,WSM,19296.11973,1,0,,1.90E+11,,19037.67394,,1.64E+07,1.01E-07,,
NGA,YAR,,0,0,,45571113414,,4557.111341,,0.00E+00,0,,
NGA,YEM,4293.488245,0,0,,45571113414,,4557.111341,,1.52E+07,9.42E-08,,
NGA,YMD,,0,0,,46124810974,,4612.481097,,0.00E+00,0,,
NGA,YUG,4265.362031,0,0,,45753488471,,4575.348847,,1.51E+07,9.32E-08,,
NGA,ZAF,4737.200477,1,0,,45008106487,,4500.810649,,1.70E+07,1.05E-07,,
NGA,ZAFCAP,,1,0,,47605080336,,4760.508034,,0.00E+00,0,,
NGA,ZAFNAT,,1,0,,50035326782,,5003.532678,,0.00E+00,0,,
NGA,ZAFORA,,1,0,,46466306419,,4646.630642,,0.00E+00,0,,
NGA,ZAFTRA,,1,0,,44709267917,,4470.926792,,0.00E+00,0,,
NGA,ZANZ,,1,0,,42130965759,,4213.096576,,0.00E+00,0,,
NGA,ZMB,3540.467572,1,0,,36646674516,,3664.667452,,1.56E+07,9.66E-08,,
NGA,ZOLL,,0,0,,52026225841,,5202.622584,,0.00E+00,0,,
NGA,ZWE,4032.298387,1,0,,40635228770,,4063.522877,,1.60E+07,9.92E-08,,
NIC,ABW,1764.174891,0,0,,17616261704,,1761.62617,,1.62E+07,1.00E-07,,
NIC,AFG,14136.3158,0,0,,1.42E+11,,14213.14357,,1.61E+07,9.95E-08,,
NIC,AGO,11323.72511,0,0,,1.12E+11,,11235.23608,,1.63E+07,1.01E-07,,
NIC,ALB,10418.39997,0,0,,1.04E+11,,10418.06062,,1.62E+07,1.00E-07,,
NIC,ANT,1977.791779,0,0,,18823927212,,1882.392721,,1.70E+07,1.05E-07,,
NIC,ARE,14137.279,0,0,,1.41E+11,,14113.09253,,1.62E+07,1.00E-07,,
NIC,ARG,5753.554072,1,0,,59724706126,,5972.470613,,1.56E+07,9.63E-08,,
NIC,ARM,12292.08303,0,0,,1.23E+11,,12300.88115,,1.62E+07,9.99E-08,,
NIC,AUS,14280.12809,0,0,,1.37E+11,,13746.80369,,1.68E+07,1.04E-07,,
NIC,AUSVIC,,0,0,,1.42E+11,,14209.07508,,0.00E+00,0,,
NIC,AUT,9833.189258,0,0,,99159363898,,9915.93639,,1.60E+07,9.92E-08,,
NIC,AUTHUN,,0,0,,99161113858,,9916.111386,,0.00E+00,0,,
NIC,AZE,12561.01234,0,0,,1.26E+11,,12633.1851,,1.61E+07,9.94E-08,,
NIC,BDI,12902.10136,0,0,,1.29E+11,,12869.35186,,1.62E+07,1.00E-07,,
NIC,BEL,8994.310048,0,0,,90059711451,,9005.971145,,1.62E+07,9.99E-08,,
NIC,BEN,9671.705374,0,0,,97176958195,,9717.69582,,1.61E+07,9.95E-08,,
NIC,BFA,9091.817542,0,0,,91580739498,,9158.07395,,1.61E+07,9.93E-08,,
NIC,BGD,16019.11957,0,0,,1.60E+11,,16013.32839,,1.62E+07,1.00E-07,,
NIC,BGR,10744.19251,0,0,,1.06E+11,,10633.43787,,1.63E+07,1.01E-07,,
NIC,BHR,13690.25128,0,0,,1.37E+11,,13692.46705,,1.62E+07,1.00E-07,,
NIC,BHS,1718.923459,0,0,,17161866746,,1716.186675,,1.62E+07,1.00E-07,,
NIC,BIH,10160.60998,0,0,,1.02E+11,,10212.57546,,1.61E+07,9.95E-08,,
NIC,BLR,10436.67718,0,0,,1.04E+11,,10401.99213,,1.62E+07,1.00E-07,,
NIC,BLZ,629.2749189,1,0,,6321128358,,632.1128358,,1.61E+07,9.96E-08,,
NIC,BMU,3128.361233,0,0,,31342511209,,3134.251121,,1.61E+07,9.98E-08,,
NIC,BOL,3998.290344,1,0,,37549960177,,3754.996018,,1.72E+07,1.06E-07,,
NIC,BRA,5695.206152,0,0,,58569100678,,5856.910068,,1.57E+07,9.72E-08,,
