iso_o,iso_d,Distw,Dist_coord,Evercol,Comlang,Contig
SHN,CYM,8913.587383,9152.053592,0,1,0
SHN,CYP,7253.532917,7019.054034,0,0,0
SHN,CZE,7770.704451,7601.328032,0,0,0
SHN,CZSK,,7601.328032,0,0,0
SHN,DANTZ,,8150.126358,0,0,0
SHN,DEU,7772.667264,7830.501794,0,0,0
SHN,DEUNEWGUI,,16094.17829,0,0,0
SHN,DEUWAF,,2905.85954,0,0,0
SHN,DJI,6518.222132,6188.553816,0,0,0
SHN,DMA,6823.283034,7029.487744,0,1,0
SHN,DNK,8267.057609,8145.567093,0,0,0
SHN,DOM,7811.256338,8002.611138,0,0,0
SHN,DZA,5992.187001,5934.479344,0,0,0
SHN,ECU,7949.596651,8163.205386,0,0,0
SHN,EDEU,,7830.501794,0,0,0
SHN,EGY,6723.94839,6466.311478,0,1,0
SHN,ESH,4834.016376,4858.691019,0,0,0
SHN,ESP,6331.592131,6265.543188,0,0,0
SHN,EST,8971.100753,8820.802559,0,0,0
SHN,ETH,5999.293216,5626.174833,0,0,0
SHN,FEDMYS,,11962.95346,0,0,0
SHN,FIN,9142.169323,8897.722336,0,0,0
SHN,FIUME,,7109.080719,0,0,0
SHN,FJI,16111.78308,16200.35409,0,1,0
SHN,FLK,5856.344291,6056.045949,0,1,0
SHN,FRA,7139.254854,7248.34117,0,0,0
SHN,FRAAEF,,2634.693675,0,0,0
SHN,FRAAFRI,,3638.370838,0,0,0
SHN,FRAAOF,,3638.370838,0,0,0
SHN,FRAIND,,9899.022835,0,0,0
SHN,FRO,8745.695922,8667.582979,0,0,0
SHN,FSM,17649.35743,17993.7823,0,1,0
SHN,GAB,2823.248178,2462.988823,0,0,0
SHN,GBR,7724.311208,7518.665064,1,1,0
SHN,GBRAFRI,,4936.397079,0,1,0
SHN,GBRBORNEO,,13798.35078,0,1,0
SHN,GBRIND,,10184.6376,0,1,0
SHN,GBRPAPUA,,15906.14671,0,1,0
SHN,GBRSOM,,6306.239767,0,1,0
SHN,GEL,,18396.63633,0,0,0
SHN,GEO,8441.457558,8240.08081,0,0,0
SHN,GHA,2748.521938,3537.034589,0,1,0
SHN,GIB,5879.405462,5790.276806,0,1,0
SHN,GIN,2993.698813,2965.608043,0,0,0
SHN,GLP,6887.615336,7097.904892,0,0,0
SHN,GMB,3461.426762,3478.928192,0,1,0
SHN,GNB,3273.165376,3273.927073,0,0,0
SHN,GNQ,2987.049975,2707.751055,0,0,0
SHN,GRC,6975.75264,6735.153417,0,0,0
SHN,GRD,6685.919112,6903.991786,0,1,0
SHN,GRL,9860.496098,9728.627536,0,0,0
SHN,GTM,9667.532658,9913.435276,0,0,0
SHN,GUF,5470.829018,5628.67499,0,0,0
SHN,GUM,,16829.62008,0,1,0
SHN,GUY,6061.587086,6301.779153,0,1,0
SHN,HAMBG,,7872.544446,0,0,0
SHN,HKG,13964.78576,13697.19859,0,1,0
SHN,HND,9361.62114,9555.001313,0,0,0
SHN,HRV,7328.015816,7205.10458,0,0,0
SHN,HTI,8028.31892,8235.404669,0,0,0
SHN,HUN,7635.70184,7471.797304,0,0,0
SHN,HWI,,17019.51002,0,1,0
SHN,IDN,12653.02267,12195.37508,0,0,0
SHN,IND,10262.87745,9424.618918,0,1,0
SHN,INDOCHI,,12828.39003,0,0,0
SHN,IRL,7752.8961,7703.883678,0,1,0
SHN,IRN,8541.289379,8308.42908,0,0,0
SHN,IRQ,7945.686681,7630.661934,0,0,0
SHN,ISL,9061.868262,9010.812741,0,0,0
SHN,ISR,7132.99321,6862.149333,0,1,0
SHN,ITA,6929.14465,6697.318259,0,0,0
SHN,ITAEAFRI,,5954.239811,0,0,0
SHN,JAM,8439.273612,4578.331532,0,1,0
SHN,JOR,7195.664016,6930.601717,0,1,0
SHN,JPN,15966.01816,15947.6993,0,0,0
SHN,KAZ,10673.53369,10634.03674,0,0,0
SHN,KEN,5328.099433,4936.397079,0,1,0
SHN,KGZ,10658.44418,10443.65749,0,0,0
SHN,KHM,12799.63469,12538.88998,0,0,0
SHN,KIR,18148.00351,18396.63633,0,1,0
SHN,KNA,7108.882815,7258.949328,0,1,0
SHN,KOR,15106.51541,14807.21344,0,1,0
SHN,KWANTU,,14328.56905,0,0,0
SHN,KWT,7939.030973,7650.886022,0,1,0
SHN,LAO,12832.82286,12436.87707,0,0,0
SHN,LBN,7314.062789,7052.555147,0,1,0
SHN,LBR,2584.414245,2536.259297,0,1,0
SHN,LBY,6032.926643,5790.039956,0,0,0
SHN,LCA,6712.698154,6925.828911,0,1,0
SHN,LIE,,7176.810214,0,0,0
SHN,LKA,10113.61799,9747.776882,0,0,0
SHN,LSO,4038.093525,3700.248416,0,1,0
SHN,LTU,8549.93141,8381.340405,0,0,0
SHN,LUBECK,,7917.676662,0,0,0
SHN,LUX,7502.196843,7380.722081,0,0,0
SHN,LVA,8715.194765,8562.45007,0,0,0
SHN,MAC,13646.2793,13633.66657,0,0,0
SHN,MADEIRA,,5531.867766,0,0,0
SHN,MANCHU,,14392.73141,0,0,0
SHN,MAR,5588.381101,5504.006966,0,0,0
SHN,MARESP,,5726.657526,0,0,0
SHN,MCO,,6766.176622,0,0,0
SHN,MDA,8009.819785,7805.304252,0,0,0
SHN,MDG,5972.567893,5637.390888,0,0,0
SHN,MDV,9275.873623,8988.320738,0,0,0
SHN,MECKL,,7968.641472,0,0,0
SHN,MEX,10971.30903,10937.03649,0,0,0
SHN,MHL,18856.38986,18975.92497,0,1,0
SHN,MKD,7195.058527,7017.935445,0,0,0
SHN,MLI,3343.475431,3188.227294,0,0,0
SHN,MLT,6330.754576,6144.005467,0,1,0
SHN,MMR,12070.27639,11740.33317,0,0,0
SHN,MNE,,6976.689528,0,0,0
SHN,MNG,13147.85247,12993.79467,0,0,0
SHN,MOZ,4705.342295,4996.745815,0,0,0
SHN,MRT,3947.583754,3946.793563,0,0,0
SHN,MTQ,6750.508451,6963.66899,0,0,0
SHN,MUS,6978.15271,6661.97734,0,1,0
SHN,MWI,4676.42616,4242.801442,0,1,0
SHN,MYS,12512.17691,11962.95346,0,0,0
SHN,MYT,,5486.2246,0,0,0
SHN,NAM,2892.255841,2500.589357,0,1,0
SHN,NCL,15712.4899,15681.78723,0,0,0
SHN,NER,3771.872072,3386.211888,0,0,0
SHN,NFK,14940.56518,14967.33854,0,1,0
SHN,NFLD,,8463.800096,0,1,0
SHN,NGA,3210.238355,2683.798697,0,1,0
SHN,NIC,9129.584365,9389.331722,0,0,0
SHN,NLD,7754.80389,7663.385544,0,0,0
SHN,NOR,8727.361505,8567.262302,0,0,0
SHN,NPL,11164.62459,10921.70812,0,0,0
SHN,NRU,18028.04024,18012.12752,0,1,0
SHN,NZL,13785.60461,13652.06262,0,1,0
SHN,OLDENB,,7796.080673,0,0,0
SHN,OMN,8430.286373,8251.07075,0,0,0
SHN,OTTO,,7271.036526,0,0,0
SHN,PAK,9897.682178,9087.773625,0,1,0
SHN,PAN,8384.585722,8581.651384,0,0,0
SHN,PCN,12473.30078,12460.52161,0,1,0
SHN,PER,7376.678702,7671.065672,0,0,0
SHN,PHL,14622.20281,14309.28124,0,1,0
SHN,PNG,16192.77683,15903.17374,0,1,0
SHN,POL,8075.076739,8006.069956,0,0,0
SHN,PRI,7431.001819,7629.067972,0,1,0
SHN,PRK,14942.19168,14663.10695,0,0,0
SHN,PRT,6206.37454,6086.288816,0,0,0
SHN,PRTIND,,9402.674035,0,0,0
SHN,PRUS,,7830.501794,0,0,0
SHN,PRY,5172.685953,5469.773963,0,0,0
SHN,PYF,14297.55298,14580.3366,0,0,0
SHN,QAT,8007.722458,7708.446056,0,0,0
SHN,REU,6755.977514,6440.072515,0,0,0
SHN,ROM,7715.960558,7444.750638,0,0,0
SHN,RUS,9745.324741,8940.811542,0,0,0
SHN,RWA,4570.976554,4217.343335,0,1,0
SHN,RWABDI,,4217.343335,0,0,0
SHN,SARRE,,7353.906119,0,0,0
SHN,SAU,7230.86256,7256.690073,0,0,0
SHN,SDN,5706.704125,5472.367514,0,0,0
SHN,SEN,3602.004627,3638.370838,0,0,0
SHN,SGP,12419.88512,12137.33485,0,1,0
SHN,SGS,,5021.413997,0,1,0
SHN,SLB,16864.60101,16783.04989,0,0,0
SHN,SLE,2845.382664,2838.500423,0,1,0
SHN,SLV,9478.337743,9744.832901,0,0,0
SHN,SMR,7068.345969,6908.388846,0,0,0
SHN,SOM,6331.437735,5954.239811,0,0,0
SHN,SPM,8509.431686,8599.771436,0,0,0
SHN,SRB,,7255.777873,0,0,0
SHN,STP,2598.182731,2263.826067,0,0,0
SHN,STRAITS,,12137.33485,0,0,0
SHN,SUR,5764.963988,5957.019298,0,0,0
SHN,SVK,7751.02755,7476.659527,0,0,0
SHN,SVN,7366.52763,7185.776383,0,0,0
SHN,SWE,8676.638683,8641.840126,0,0,0
SHN,SWZ,4337.206367,3982.001021,0,0,0
SHN,SYC,7128.783611,6786.406947,0,1,0
SHN,SYR,7507.875914,7075.806194,0,0,0
SHN,SYRLBN,,7075.806194,0,0,0
SHN,TANGER,,5748.821435,0,0,0
SHN,TCA,8049.705536,8253.882456,0,1,0
SHN,TCD,4171.840233,3867.562246,0,0,0
SHN,TGO,2905.561192,2569.943533,0,0,0
SHN,TGOCMR,,2905.85954,0,0,0
SHN,THA,12427.53853,12123.20393,0,0,0
SHN,TJK,10133.91749,9816.267279,0,0,0
SHN,TKM,9355.814949,8966.216821,0,0,0
SHN,TLS,14225.84788,14000.16853,0,0,0
SHN,TON,15599.84443,15736.74536,0,0,0
SHN,TRIEST,,7123.521615,0,0,0
SHN,TTO,6576.36575,6815.418705,0,1,0
SHN,TUN,6179.221274,6095.556217,0,0,0
SHN,TUR,7536.591763,7384.641617,0,0,0
SHN,TWN,14662.99217,14471.55235,0,0,0
SHN,TZA,5138.993877,4998.766792,0,0,0
SHN,UGA,4942.581926,4574.253283,0,1,0
SHN,UKR,8360.837328,8185.137147,0,0,0
SHN,ULSTER,,7842.526336,0,1,0
SHN,UNFEDMYS,,12135.56818,0,0,0
SHN,URY,5194.260966,5421.389451,0,0,0
SHN,USA,10670.26946,9978.966528,0,1,0
SHN,USSR,,8940.811542,0,0,0
SHN,UZB,10144.27608,9969.175883,0,0,0
SHN,VCT,6693.293712,6906.534111,0,1,0
SHN,VEN,7181.181531,7347.755838,0,0,0
SHN,VIR,,7521.022621,0,1,0
SHN,VNM,13072.77677,12828.74597,0,0,0
SHN,VUT,16261.74734,16212.73989,0,1,0
SHN,WDEU,,7478.847061,0,0,0
SHN,WLF,16410.04772,16601.44184,0,0,0
SHN,WSM,16150.12681,16366.53467,0,1,0
SHN,YEM,6798.141906,6492.188681,0,0,0
SHN,YUG,7371.97876,7255.777873,0,0,0
SHN,ZAF,3962.208673,3671.749215,0,1,0
SHN,ZAFCAP,,3135.466054,0,1,0
SHN,ZAFNAT,,4050.000687,0,1,0
SHN,ZAFORA,,3576.104617,0,1,0
SHN,ZAFTRA,,3676.300624,0,1,0
SHN,ZANZ,,5009.181556,0,1,0
SHN,ZMB,4048.127063,3636.434637,0,1,0
SHN,ZWE,4204.992264,3909.360137,0,1,0
SLB,ABW,14593.49465,14555.18907,0,0,0
SLB,ADEN,,12921.935,0,0,0
SLB,AFG,10742.30946,10671.47223,0,0,0
SLB,AGO,15701.0798,15806.95217,0,0,0
SLB,ALB,14734.4203,14743.81998,0,0,0
SLB,ALSLOR,,14949.89695,0,0,0
SLB,AND,15763.05072,15779.60766,0,0,0
SLB,ANT,14794.91305,14673.63869,0,0,0
SLB,ARE,11905.03757,12009.54937,0,0,0
SLB,ARG,13657.99991,13671.4712,0,0,0
SLB,ARM,12808.40373,12836.37315,0,0,0
SLB,ASM,,3236.463077,0,0,0
SLB,AUS,3200.962548,2859.687263,0,0,0
SLB,AUT,14593.49201,14526.49426,0,0,0
SLB,AUTHUN,,14525.53938,0,0,0
SLB,AZE,12447.9534,12381.17578,0,0,0
SLB,AZORES,,16806.94691,0,0,0
SLB,BDI,14328.21082,14358.65215,0,0,0
SLB,BEL,14880.32305,14896.86825,0,0,0
SLB,BEN,17539.69638,17515.17882,0,0,0
SLB,BFA,18030.79249,17968.0322,0,0,0
SLB,BGD,8372.640388,8402.814775,0,0,0
SLB,BGR,14279.34684,14417.34102,0,0,0
SLB,BHR,12376.84062,12394.02226,0,0,0
SLB,BHS,13741.08722,13736.10406,0,0,0
SLB,BIH,14681.12017,14694.08382,0,0,0
SLB,BLR,13499.35432,13525.38617,0,0,0
SLB,BLZ,12625.8988,12626.84979,0,0,0
SLB,BMU,14793.4541,14771.26393,0,0,0
SLB,BOL,14200.359,13989.70713,0,0,0
SLB,BRA,15898.58754,15345.69951,0,0,0
SLB,BRB,15718.66265,15685.66205,0,0,0
SLB,BRN,5238.860377,5235.517477,0,0,0
SLB,BWA,13814.50728,13754.65286,0,0,0
SLB,CAF,15731.61165,15715.97843,0,0,0
SLB,CAN,12500.98792,13399.55803,0,0,0
SLB,CANARY,,17878.17234,0,0,0
SLB,CHE,15066.13139,15012.16871,0,0,0
SLB,CHISL,,15290.85842,0,0,0
SLB,CHL,12869.61382,12852.88055,0,0,0
SLB,CHN,6747.121146,6097.505858,0,0,0
SLB,CIV,18273.58734,18190.97411,0,0,0
SLB,CMR,16505.93947,16475.85447,0,0,0
SLB,COD,15277.36813,15807.51117,0,0,0
SLB,COG,15938.32241,15814.67922,0,0,0
SLB,COL,13998.75704,14033.46163,0,0,0
SLB,COM,12578.5766,12634.25828,0,0,0
SLB,CPV,19187.6836,19298.72974,0,0,0
SLB,CRI,13032.30623,13007.91013,0,0,0
SLB,CUB,13540.47909,13238.02265,0,0,0
SLB,CUW,,14673.63869,0,0,0
SLB,CXR,5939.110352,5938.107148,0,0,0
SLB,CYM,13376.51299,13348.98338,0,0,0
SLB,CYP,13902.43851,13910.61374,0,0,0
SLB,CZE,14429.68912,14495.33888,0,0,0
SLB,CZSK,,14495.33888,0,0,0
SLB,DANTZ,,13964.29789,0,0,0
SLB,DEU,14596.16307,14358.15357,0,0,0
SLB,DJI,13104.89867,13112.92091,0,0,0
SLB,DMA,15516.94056,15484.87611,0,0,0
SLB,DNK,14160.03352,14138.1896,0,0,0
SLB,DOM,14564.32712,14554.31558,0,0,0
SLB,DZA,16213.43249,16178.39285,0,0,0
SLB,ECU,13368.25034,13456.16365,0,0,0
SLB,EDEU,,14358.15357,0,0,0
SLB,EGY,14230.17044,14235.89189,0,0,0
SLB,ESH,17975.94868,17917.61667,0,0,0
SLB,ESP,16193.03952,16214.59772,0,0,0
SLB,EST,13288.04237,13322.88363,0,0,0
SLB,ETH,13546.57311,13570.58111,0,0,0
SLB,FEDMYS,,6604.400723,0,0,0
SLB,FIN,13184.19932,13264.4443,0,0,0
SLB,FIUME,,14842.99026,0,0,0
SLB,FJI,2217.164104,2215.776666,0,0,0
SLB,FLK,12357.24613,12316.35961,0,0,0
SLB,FRA,15309.89907,15160.76587,0,0,0
SLB,FRAIND,,9170.658982,0,0,0
SLB,FRO,14054.11581,14069.87768,0,0,0
SLB,GAB,16523.44489,16599.27321,0,0,0
SLB,GBR,14913.76976,14997.1794,1,0,0
SLB,GBRBORNEO,,4936.366986,0,0,0
SLB,GBRIND,,9808.360262,0,0,0
SLB,GBRSOM,,12900.76774,0,0,0
SLB,GEL,,1883.887592,0,0,0
SLB,GEO,12841.24783,12784.5107,0,0,0
SLB,GHA,17846.48921,15802.10553,0,0,0
SLB,GIB,16680.29235,16694.79075,0,0,0
SLB,GIN,19200.64153,19315.31389,0,0,0
SLB,GLP,15489.19865,15443.09494,0,0,0
SLB,GMB,19396.29921,19429.4755,0,0,0
SLB,GNB,19431.99186,19456.32171,0,0,0
SLB,GNQ,16669.29949,16770.94635,0,0,0
SLB,GRC,14601.01965,14620.79891,0,0,0
SLB,GRD,15494.04642,15454.34015,0,0,0
SLB,GRL,13262.68037,13440.90615,0,0,0
SLB,GTM,12368.2643,12355.29806,0,0,0
SLB,GUF,16406.08242,16420.60201,0,0,0
SLB,GUM,,3050.542013,0,0,0
SLB,GUY,15853.60514,15810.9622,0,0,0
SLB,HKG,6090.906909,6109.578461,0,0,0
SLB,HND,12707.27193,12707.37971,0,0,0
SLB,HRV,14718.24688,14715.49884,0,0,0
SLB,HTI,14320.63002,14302.96186,0,0,0
SLB,HUN,14397.77915,14416.35686,0,0,0
SLB,HWI,,5739.091842,0,0,0
SLB,IDN,5708.285557,5859.230434,0,0,0
SLB,IND,9655.239756,10048.8863,0,0,0
SLB,INDOCHI,,6810.034769,0,0,0
SLB,IRL,15004.96058,14978.01797,0,0,0
SLB,IRN,12256.35271,12286.96371,0,0,0
SLB,IRQ,12893.41681,12951.0393,0,0,0
SLB,ISL,13903.74134,13930.90967,0,0,0
SLB,ISR,13831.87859,13859.95811,0,0,0
SLB,ITA,15156.841,15205.89851,0,0,0
SLB,ITAEAFRI,,12742.42974,0,0,0
SLB,JAM,13838.35247,15806.61154,0,0,0
SLB,JOR,13741.10342,13756.05104,0,0,0
SLB,JPN,5521.93159,5448.548096,0,0,0
SLB,KAZ,10641.23559,10170.06294,0,0,0
SLB,KEN,13569.15977,13606.97614,0,0,0
SLB,KGZ,10341.00822,10343.80881,0,0,0
SLB,KHM,6538.566906,6515.459565,0,0,0
SLB,KNA,15208.06116,15325.50568,0,0,0
SLB,KOR,6125.159131,6251.615618,0,0,0
SLB,KWANTU,,6678.30781,0,0,0
SLB,KWT,12623.11303,12643.46485,0,0,0
SLB,LAO,6864.77222,6993.049221,0,0,0
SLB,LBN,13730.71802,13753.09469,0,0,0
SLB,LBR,18888.1997,18939.07387,0,0,0
SLB,LBY,15519.35194,15725.75221,0,0,0
SLB,LCA,15567.27921,15534.86999,0,0,0
SLB,LIE,,14981.05867,0,0,0
SLB,LKA,9019.82456,9058.236547,0,0,0
SLB,LSO,13338.26432,13347.58865,0,0,0
SLB,LTU,13624.57864,13601.24403,0,0,0
SLB,LUX,14923.31692,14933.93114,0,0,0
SLB,LVA,13500.55329,13516.69703,0,0,0
SLB,MAC,6170.395508,6157.644889,0,0,0
SLB,MADEIRA,,17413.41042,0,0,0
SLB,MAR,16993.00688,17047.23998,0,0,0
SLB,MARESP,,16750.5171,0,0,0
SLB,MCO,,15371.12815,0,0,0
SLB,MDA,13790.99067,13806.26116,0,0,0
SLB,MDG,11958.9468,11968.30433,0,0,0
SLB,MDV,9690.407575,9694.351152,0,0,0
SLB,MEX,11306.08168,11490.74499,0,0,0
SLB,MKD,14579.95804,14590.5391,0,0,0
SLB,MLI,18532.68994,18652.49149,0,0,0
SLB,MLT,15437.6414,15450.90053,0,0,0
SLB,MMR,7616.21526,7595.79659,0,0,0
SLB,MNG,8273.206773,8226.421857,0,0,0
SLB,MOZ,13097.45745,13199.52361,0,0,0
SLB,MRT,18853.99785,18954.74482,0,0,0
SLB,MTQ,15559.85341,15523.03837,0,0,0
SLB,MUS,10916.90593,10922.2032,0,0,0
SLB,MWI,13449.83209,13531.13282,0,0,0
SLB,MYS,6347.489352,6604.400723,0,0,0
SLB,NAM,14672.27951,14628.87327,0,0,0
SLB,NCL,1569.778673,1587.848637,0,0,0
SLB,NER,17222.71069,17559.53478,0,0,0
SLB,NFK,2369.261279,2335.948654,0,0,0
SLB,NFLD,,14783.23874,0,0,0
SLB,NGA,17166.45001,17412.51656,0,0,0
SLB,NIC,12831.5618,12794.51424,0,0,0
SLB,NLD,14736.50142,14736.2931,0,0,0
SLB,NOR,13814.75228,13842.0366,0,0,0
SLB,NPL,9040.166295,9014.296289,0,0,0
SLB,NRU,1256.460386,1253.499535,0,0,0
SLB,NZL,3676.959199,3829.768564,0,0,0
SLB,OMN,11671.01792,11576.46291,0,0,0
SLB,OTTO,,14072.6921,0,0,0
SLB,PAK,10428.08041,10741.48587,0,0,0
SLB,PAN,13459.26675,13494.15093,0,0,0
SLB,PER,13388.25622,13281.09069,0,0,0
SLB,PHL,4896.890803,5059.900984,0,0,0
SLB,PNG,1429.660045,1404.098526,0,0,0
SLB,POL,14089.95527,13989.74046,0,0,0
SLB,PRI,14973.16452,14963.64187,0,0,0
SLB,PRK,6421.870721,6444.059847,0,0,0
SLB,PRT,16525.68696,16582.91853,0,0,0
SLB,PRTIND,,9876.9892,0,0,0
SLB,PRY,14498.83708,14407.38711,0,0,0
SLB,PYF,5542.366392,5516.698698,0,0,0
SLB,QAT,12289.19813,12297.87715,0,0,0
SLB,REU,11103.16422,11111.36764,0,0,0
SLB,ROM,14098.86145,14129.9672,0,0,0
SLB,RUS,12111.23444,12856.01919,0,0,0
SLB,RWA,14333.31064,14319.42359,0,0,0
SLB,RWABDI,,14319.42359,0,0,0
SLB,SARRE,,14928.18429,0,0,0
SLB,SAU,13107.94724,12783.37165,0,0,0
SLB,SDN,14301.32143,14279.35008,0,0,0
SLB,SEN,19324.44287,19366.74112,0,0,0
SLB,SGP,6306.522561,6324.762935,0,0,0
SLB,SHN,16864.60101,16783.04989,0,0,0
SLB,SLE,19187.16113,19259.09782,0,0,0
SLB,SLV,12525.75117,12491.49235,0,0,0
SLB,SMR,15045.70762,15063.52706,0,0,0
SLB,SOM,12806.05135,12742.42974,0,0,0
SLB,SPM,14642.90868,14643.20628,0,0,0
SLB,SRB,,14494.89765,0,0,0
SLB,STP,16890.46021,16888.70804,0,0,0
SLB,STRAITS,,6324.762935,0,0,0
SLB,SUR,16115.79683,16126.5459,0,0,0
SLB,SVK,14329.20128,14487.40447,0,0,0
SLB,SVN,14746.81675,14787.56434,0,0,0
SLB,SWE,13733.50353,13618.05646,0,0,0
SLB,SWZ,13187.08591,13200.61292,0,0,0
SLB,SYC,11494.8274,11505.76109,0,0,0
SLB,SYR,13563.2226,13689.36862,0,0,0
SLB,TANGER,,16750.93878,0,0,0
SLB,TCA,14420.84576,14404.27247,0,0,0
SLB,TCD,16031.81315,16169.50836,0,0,0
SLB,TGO,17657.18977,17644.6824,0,0,0
SLB,THA,7015.259369,7048.102787,0,0,0
SLB,TJK,10712.07259,10760.23046,0,0,0
SLB,TKM,11566.33633,11663.3774,0,0,0
SLB,TLS,3749.569234,3775.935634,0,0,0
SLB,TON,2996.605132,2959.567361,0,0,0
SLB,TRIEST,,14859.9031,0,0,0
SLB,TTO,15520.17122,15476.15681,0,0,0
SLB,TUN,15747.53091,15715.40729,0,0,0
SLB,TUR,13874.43873,13804.46396,0,0,0
SLB,TWN,5624.164621,5649.555034,0,0,0
SLB,TZA,13471.82778,13198.66355,0,0,0
SLB,UGA,14122.10037,14104.30155,0,0,0
SLB,UKR,13416.81913,13531.42874,0,0,0
SLB,ULSTER,,14839.57078,0,0,0
SLB,UNFEDMYS,,6326.582096,0,0,0
SLB,URY,13886.82766,13794.15558,0,0,0
SLB,USA,12139.81883,12954.44743,0,0,0
SLB,USSR,,12856.01919,0,0,0
SLB,UZB,10807.61712,10755.42195,0,0,0
SLB,VCT,15543.96636,15511.03525,0,0,0
SLB,VEN,14822.89068,14885.69073,0,0,0
SLB,VIR,,15081.2759,0,0,0
SLB,VNM,6412.135828,6809.43347,0,0,0
SLB,VUT,1246.030136,1291.472826,0,0,0
SLB,WDEU,,14775.32296,0,0,0
SLB,WLF,2667.724871,2635.583622,0,0,0
SLB,WSM,3138.183102,3118.629095,0,0,0
SLB,YEM,12983.34122,13027.38966,0,0,0
SLB,YUG,14515.00386,14494.89765,0,0,0
SLB,ZAF,13424.46667,13482.35663,0,0,0
SLB,ZAFCAP,,13712.8889,0,0,0
SLB,ZAFNAT,,13020.2219,0,0,0
SLB,ZAFORA,,13462.94675,0,0,0
SLB,ZAFTRA,,13495.95197,0,0,0
SLB,ZANZ,,13225.75124,0,0,0
SLB,ZMB,14064.7906,14017.27955,0,0,0
SLB,ZWE,13672.38294,13638.66704,0,0,0
SLE,ABW,6281.981129,6215.790237,0,1,0
SLE,ADEN,,6372.996441,0,1,0
SLE,AFG,8644.45523,8780.672798,0,0,0
SLE,AGO,3571.073486,3508.036019,0,0,0
SLE,ALASKA,,11401.64944,0,1,0
SLE,ALB,4843.656454,4886.882138,0,0,0
SLE,ALSLOR,,4871.504767,0,0,0
SLE,AND,4035.954252,4048.767594,0,0,0
SLE,ANT,6079.147117,6097.422139,0,1,0
SLE,AOFAEF,,825.966181,0,0,0
SLE,ARE,7394.122652,7356.926607,0,0,0
SLE,ARG,6878.777751,6741.68427,0,0,0
SLE,ARM,6650.002115,6682.156191,0,0,0
SLE,ASM,,17477.34345,0,1,0
SLE,ATG,5418.361406,5344.171655,0,1,0
SLE,AUS,16357.17642,16774.39502,0,1,0
SLE,AUSNSW,,16774.39502,0,1,0
SLE,AUSQUE,,17458.09363,0,1,0
SLE,AUSSTH,,15908.47434,0,1,0
SLE,AUSTAS,,15746.61908,0,1,0
SLE,AUSVIC,,16087.60461,0,1,0
SLE,AUSWST,,14165.38595,0,1,0
SLE,AUT,5115.926595,5215.808799,0,0,0
SLE,AUTHUN,,5216.81439,0,0,0
SLE,AZE,7004.548228,7131.72135,0,0,0
SLE,AZORES,,3496.162645,0,0,0
SLE,BDI,4868.490069,4903.351471,0,0,0
SLE,BEL,4971.952382,4980.52626,0,0,0
SLE,BEN,1655.96415,1744.190601,0,0,0
SLE,BFA,1216.576655,1349.634824,0,0,0
SLE,BGD,10948.74219,10990.45556,0,0,0
SLE,BGR,5286.823458,5208.772382,0,0,0
SLE,BHR,6932.079321,6986.123157,0,0,0
SLE,BHS,7092.503857,7006.239869,0,1,0
SLE,BIH,4954.610103,4979.4792,0,0,0
SLE,BLR,6195.123909,6216.514249,0,0,0
SLE,BLZ,8238.998368,8137.88335,0,1,0
SLE,BMU,5975.50731,5917.748744,0,1,0
SLE,BOL,6529.39216,6648.190898,0,0,0
SLE,BRA,4678.447224,5085.312426,0,0,0
SLE,BRB,5155.921728,5085.111513,0,1,0
SLE,BRN,14000.8632,14079.49632,0,0,0
SLE,BWA,5510.718149,5619.730328,0,1,0
SLE,CAF,3459.577935,3544.078579,0,0,0
SLE,CAN,8160.780086,7202.414886,0,1,0
SLE,CANARY,,2198.651793,0,0,0
SLE,CCK,12393.2998,12372.87599,0,1,0
SLE,CHE,4706.31029,4788.430445,0,0,0
SLE,CHISL,,4643.392464,0,1,0
SLE,CHL,7727.457533,7641.520313,0,0,0
SLE,CHN,12798.73734,13484.11454,0,0,0
SLE,CIV,926.2988619,1074.906878,0,0,0
SLE,CMR,2689.135146,2783.271883,0,1,0
SLE,COD,3941.128479,3472.141602,0,0,0
SLE,COG,3285.704752,3464.786461,0,0,0
SLE,COL,6874.535667,6729.636969,0,0,0
SLE,COM,6631.400244,6636.518254,0,0,0
SLE,CPV,1487.056187,1327.295439,0,0,0
SLE,CRI,7844.362468,7763.040224,0,0,0
SLE,CUB,7309.520646,7512.416083,0,0,0
SLE,CUW,,6097.422139,0,0,0
SLE,CXR,13343.44141,13321.21518,0,1,0
SLE,CYM,7483.656067,7412.472801,0,1,0
SLE,CYP,5522.210389,5578.755448,0,0,0
SLE,CZE,5302.298802,5284.028604,0,0,0
SLE,CZSK,,5284.028604,0,0,0
SLE,DANTZ,,5832.901246,0,0,0
SLE,DEU,5204.679554,5456.137674,0,0,0
SLE,DEUNEWGUI,,17828.20456,0,0,0
SLE,DEUWAF,,2783.271883,0,0,0
SLE,DJI,6110.914179,6176.307907,0,0,0
SLE,DMA,5353.057338,5283.60757,0,1,0
SLE,DNK,5675.313527,5714.893527,0,0,0
SLE,DOM,6296.718753,6208.59561,0,0,0
SLE,DZA,3472.249343,3556.549353,0,0,0
SLE,ECU,7490.109624,7295.338682,0,0,0
SLE,EDEU,,5456.137674,0,0,0
SLE,EGY,5142.512422,5202.260379,0,1,0
SLE,ESH,2019.534576,2075.91802,0,0,0
SLE,ESP,3653.074338,3670.129074,0,0,0
