iso,year,GDP,SOURCE_GDP,POP,SOURCE_POP,SOURCE_SH_PRIM,SOURCE_SH_SECD,SH_PRIM,SH_SECD
NLD,1881,93477992,GGDC,4079,MADDISON,GGDC,GGDC,23.71786118,32.97576141
ADEN,1881,,,2953.581299,MADDISON_IPO,,,,
CHE,1881,65693884,CHE STOHR,2853,MADDISON,,,,
FIN,1881,18952108,MITC,2072,MADDISON,GGDC,GGDC,54.47813797,19.68447495
ROM,1881,,,9835.700195,MADDISON_IPO,,,,
AUTHUN,1881,314433216,AUTHUN SCHULZE,4985,MADDISON,AUTHUN SCHULZE,AUTHUN SCHULZE,32.03188324,24.19104195
SOM,1881,,,1674.721924,MADDISON_IPO,,,,
IDN,1881,,,36577.06641,MADDISON,,,,
COL,1881,21158800,COL MEJIA,2929.350098,MADDISON_IPO,,,,
DEU,1881,886119232,DEU FREMDLING,43827,MADDISON,,,,
LKA,1881,,,3044,MADDISON,,,,
ESP,1881,376403424,GGDC,16951,MADDISON,GGDC,GGDC,37.21933365,25.47853851
LAO,1881,,,916.6744385,MADDISON_IPO,,,,
POL,1881,,,20158.94922,MADDISON_IPO,,,,
USSR,1881,,,100767.6016,MADDISON_IPO,,,,
ZAF,1881,,,3469.465088,MADDISON_IPO,,,,
JAM,1881,,,580.0333252,MADDISON_IPO,,,,
VNM,1881,,,12781.97656,MADDISON_IPO,,,,
NOR,1881,40693832,NOR HIST STAT,1923,MADDISON,,,,
MMR,1881,,,6029.200195,MADDISON_IPO,,,,
PRT,1881,137768192,PRT HIST STAT,4651,MADDISON,,,,
THA,1881,,,6267.25,MADDISON_IPO,,,,
HKG,1881,,,173.0500031,MADDISON_IPO,,,,
IRQ,1881,,,1844.255859,MADDISON_IPO,,,,
KOR,1881,,,9805.25,MADDISON_IPO,,,,
CRI,1881,,,195.6666718,MADDISON_IPO,,,,
IRN,1881,,,9074.744141,MADDISON_IPO,,,,
HUN,1881,,,6304.75,MADDISON_IPO,,,,
OTTO,1881,,,12613.39551,MADDISON_IPO,,,,
HND,1881,,,439.2000122,MADDISON_IPO,,,,
KHM,1881,,,2526.744141,MADDISON_IPO,,,,
USA,1881,2430180096,USA MEASURING,51743,MADDISON,,,,
MEX,1881,,,10524,MADDISON,,,,
TWN,1881,,,2430.25,MADDISON_IPO,,,,
EGY,1881,,,8352.37207,MADDISON_IPO,,,,
NZL,1881,30680686,DINCECCO,539,MADDISON,,,,
SYR,1881,,,1687.395386,MADDISON_IPO,,,,
ITA,1881,388547008,MITC,29672,MADDISON,,,,
BOL,1881,,,1568.699951,MADDISON_IPO,,,,
LBN,1881,,,520.2557983,MADDISON_IPO,,,,
DNK,1881,46106500,MITC,2101,MADDISON,,,,
MDG,1881,,,3061.335938,MADDISON_IPO,,,,
SLV,1881,,,592.4666748,MADDISON_IPO,,,,
MYS,1881,,,1231.75,MADDISON_IPO,,,,
NPL,1881,,,4969.700195,MADDISON_IPO,,,,
GBRIND,1881,840529664,DINCECCO,259359,MADDISON,,,,
NIC,1881,,,388.7000122,MADDISON_IPO,,,,
LBY,1881,,,736.6277466,MADDISON_IPO,,,,
FRA,1881,1047837632,FRA TOUTAIN,39191,MADDISON,GGDC,GGDC,30.33287239,39.51316833
SWE,1881,75524864,SWE EDVINSSON,4570,MADDISON,GGDC,GGDC,35.2539978,23.96976852
DOM,1881,,,342.1000061,MADDISON_IPO,,,,
CAN,1881,117014072,CAN URQU,4451,MADDISON,,,,
SDN,1881,,,6514.493652,MADDISON_IPO,,,,
MNG,1881,,,682.5814209,MADDISON_IPO,,,,
GRC,1881,11610544,GRC KOSTELENOS,4090,MADDISON,GRC KOSTELENOS,GRC KOSTELENOS,67.46405029,5.757079601
SGP,1881,,,124.1500015,MADDISON_IPO,,,,
PAN,1881,,,207.8999939,MADDISON_IPO,,,,
CHL,1881,69693888,CHL DIAZ,2297.611084,MADDISON,,,,
ECU,1881,,,1154.900024,MADDISON_IPO,,,,
PRK,1881,,,4609.744141,MADDISON_IPO,,,,
SAU,1881,,,2424.465088,MADDISON_IPO,,,,
BRA,1881,52708104,MITC,12015,MADDISON,,,,
URY,1881,17181500,URY BERTOLA,482,MADDISON,,,,
GBR,1881,1243000064,GBR BROADBERRY,34935,MADDISON,,,,
PRY,1881,,,404.5333252,MADDISON_IPO,,,,
TTO,1881,,,176.8000031,MADDISON_IPO,,,,
VEN,1881,,,1986,MADDISON,,,,
JPN,1881,130889272,JPN OKAWA,37112,MADDISON,,,,
PRI,1881,,,760.1333618,MADDISON_IPO,,,,
JOR,1881,,,286.9767456,MADDISON_IPO,,,,
GTM,1881,,,1160.666626,MADDISON_IPO,,,,
ALB,1881,,,670.6500244,MADDISON_IPO,,,,
BGR,1881,,,3058.449951,MADDISON_IPO,,,,
ARG,1881,,,2665,MADDISON_IPO,,,,
PER,1881,,,3013,MADDISON_IPO,,,,
GHA,1881,,,1697.697632,MADDISON_IPO,,,,
CHN,1881,949830400,CHN MA,369183,MADDISON,CHN MA,CHN MA,71.05220795,6.417933941
PHL,1882,,,5910.799805,MADDISON_IPO,,,,
BEL,1882,217821232,GGDC,5673,MADDISON,GGDC,GGDC,12.64361572,46.34263229
IRQ,1882,,,1868.279053,MADDISON_IPO,,,,
KOR,1882,,,9810,MADDISON_IPO,,,,
FIN,1882,20096938,MITC,2098,MADDISON,GGDC,GGDC,58.27920914,20.78270531
ADEN,1882,,,2963.906982,MADDISON_IPO,,,,
CHN,1882,1103016704,CHN MA,370369,MADDISON,CHN MA,CHN MA,74.033638,5.256664276
IRN,1882,,,9134.720703,MADDISON_IPO,,,,
AFG,1882,,,4632.023438,MADDISON_IPO,,,,
CAN,1882,126917960,CAN URQU,4503,MADDISON,,,,
COL,1882,21056466,COL MEJIA,2978.199951,MADDISON_IPO,,,,
CUB,1882,,,1461.800049,MADDISON_IPO,,,,
SLV,1882,,,601.5999756,MADDISON_IPO,,,,
EGY,1882,,,8470.860352,MADDISON_IPO,,,,
GTM,1882,,,1168,MADDISON_IPO,,,,
SOM,1882,,,1685.782959,MADDISON_IPO,,,,
THA,1882,,,6312,MADDISON_IPO,,,,
LBN,1882,,,524.2790527,MADDISON_IPO,,,,
USSR,1882,,,101867.2031,MADDISON_IPO,,,,
CHE,1882,64488048,CHE STOHR,2863,MADDISON,,,,
IRL,1882,,,5101,MADDISON,,,,
SDN,1882,,,6536.76416,MADDISON_IPO,,,,
HND,1882,,,442.3999939,MADDISON_IPO,,,,
NZL,1882,30969444,DINCECCO,555,MADDISON,,,,
VNM,1882,,,12986.88379,MADDISON_IPO,,,,
TTO,1882,,,181.6000061,MADDISON_IPO,,,,
ESP,1882,387285792,GGDC,17043,MADDISON,GGDC,GGDC,37.41870117,25.68416214
GBR,1882,1283000064,GBR BROADBERRY,35206,MADDISON,,,,
AUS,1882,148000000,MITC,2348,MADDISON,,,,
FRA,1882,1104570624,FRA TOUTAIN,39337,MADDISON,GGDC,GGDC,30.70286179,39.27111053
PER,1882,,,3050,MADDISON_IPO,,,,
JPN,1882,136043520,JPN OKAWA,37414,MADDISON,,,,
CRI,1882,,,201,MADDISON_IPO,,,,
POL,1882,,,20458.40039,MADDISON_IPO,,,,
HKG,1882,,,177.6000061,MADDISON_IPO,,,,
SGP,1882,,,127.8000031,MADDISON_IPO,,,,
CHL,1882,71151408,CHL DIAZ,2331.408936,MADDISON,,,,
HUN,1882,,,6340,MADDISON_IPO,,,,
ECU,1882,,,1167.800049,MADDISON_IPO,,,,
BOL,1882,,,1575.400024,MADDISON_IPO,,,,
MAR,1882,,,4148.558105,MADDISON_IPO,,,,
USA,1882,2531554304,USA MEASURING,53027,MADDISON,,,,
JAM,1882,,,587.4000244,MADDISON_IPO,,,,
OTTO,1882,,,12687.97656,MADDISON_IPO,,,,
ITA,1882,416052992,MITC,29898,MADDISON,,,,
PAN,1882,,,210.8000031,MADDISON_IPO,,,,
ALB,1882,,,676.7999878,MADDISON_IPO,,,,
HTI,1882,,,1314,MADDISON_IPO,,,,
KHM,1882,,,2543.720947,MADDISON_IPO,,,,
ROM,1882,,,9895.400391,MADDISON_IPO,,,,
MNG,1882,,,683.9069824,MADDISON_IPO,,,,
BGR,1882,,,3101.399902,MADDISON_IPO,,,,
MOZ,1882,,,4077.349609,MADDISON_IPO,,,,
MDG,1882,,,3083.931396,MADDISON_IPO,,,,
BRA,1882,50879232,MITC,12240,MADDISON,,,,
DOM,1882,,,351.2000122,MADDISON_IPO,,,,
LBY,1882,,,739.8839111,MADDISON_IPO,,,,
PRK,1882,,,4618.720703,MADDISON_IPO,,,,
JOR,1882,,,288.883728,MADDISON_IPO,,,,
GBRIND,1882,835483072,DINCECCO,261536,MADDISON,GGDC,GGDC,73.0776062,21.62090874
NOR,1882,41827188,NOR HIST STAT,1920,MADDISON,,,,
DEU,1882,857217152,DEU FREMDLING,44112,MADDISON,,,,
OMN,1882,,,388.4883728,MADDISON_IPO,,,,
GHA,1882,,,1708.488403,MADDISON_IPO,,,,
SYR,1882,,,1696.976685,MADDISON_IPO,,,,
PRI,1882,,,770.5999756,MADDISON_IPO,,,,
LAO,1882,,,931.3720703,MADDISON_IPO,,,,
MYS,1882,,,1271,MADDISON_IPO,,,,
ZAF,1882,,,3553.325684,MADDISON_IPO,,,,
PRY,1882,,,406.3999939,MADDISON_IPO,,,,
TUN,1882,,,1369.674438,MADDISON_IPO,,,,
NLD,1882,98250896,GGDC,4130,MADDISON,GGDC,GGDC,23.93107986,34.51113892
MEX,1882,,,10652,MADDISON,,,,
PRT,1882,139685008,PRT HIST STAT,4691,MADDISON,,,,
DZA,1882,,,4256.279297,MADDISON_IPO,,,,
SAU,1882,,,2432.325684,MADDISON_IPO,,,,
NPL,1882,,,4994.399902,MADDISON_IPO,,,,
TWN,1882,,,2438,MADDISON_IPO,,,,
DNK,1882,46685340,MITC,2120,MADDISON,,,,
NIC,1882,,,393.3999939,MADDISON_IPO,,,,
AUTHUN,1882,348781152,AUTHUN SCHULZE,5030,MADDISON,AUTHUN SCHULZE,AUTHUN SCHULZE,37.12769318,23.27298737
ARG,1882,,,2744,MADDISON_IPO,,,,
VEN,1882,,,2019,MADDISON,,,,
LKA,1882,,,3073,MADDISON,,,,
SWE,1882,77801656,SWE EDVINSSON,4576,MADDISON,GGDC,GGDC,35.54336548,23.32064629
GRC,1882,12528741,GRC KOSTELENOS,4132,MADDISON,GRC KOSTELENOS,GRC KOSTELENOS,73.0954895,6.446746826
URY,1882,18400728,URY BERTOLA,502,MADDISON,,,,
MMR,1882,,,6191.399902,MADDISON_IPO,,,,
IDN,1882,,,37258.64844,MADDISON,,,,
TTO,1883,,,186.3999939,MADDISON_IPO,,,,
LBY,1883,,,743.1401367,MADDISON_IPO,,,,
MAR,1883,,,4179.604492,MADDISON_IPO,,,,
COL,1883,21220522,COL MEJIA,3027.050049,MADDISON_IPO,,,,
OTTO,1883,,,12762.55859,MADDISON_IPO,,,,
AFG,1883,,,4667.441895,MADDISON_IPO,,,,
LKA,1883,,,3107,MADDISON,,,,
ZAF,1883,,,3637.186035,MADDISON_IPO,,,,
SWE,1883,78359952,SWE EDVINSSON,4591,MADDISON,GGDC,GGDC,35.86396027,22.45083809
BRA,1883,61415224,MITC,12470,MADDISON,,,,
SGP,1883,,,131.4499969,MADDISON_IPO,,,,
VEN,1883,,,2052,MADDISON,,,,
AUTHUN,1883,355666816,AUTHUN SCHULZE,5075,MADDISON,AUTHUN SCHULZE,AUTHUN SCHULZE,35.3902359,24.82399559
ECU,1883,,,1180.699951,MADDISON_IPO,,,,
BGR,1883,,,3144.350098,MADDISON_IPO,,,,
PRT,1883,140378688,PRT HIST STAT,4732,MADDISON,,,,
CUB,1883,,,1472.699951,MADDISON_IPO,,,,
KHM,1883,,,2560.697754,MADDISON_IPO,,,,
SAU,1883,,,2440.186035,MADDISON_IPO,,,,
GRC,1883,14086806,GRC KOSTELENOS,4174,MADDISON,GRC KOSTELENOS,GRC KOSTELENOS,72.97789001,5.989927292
TUN,1883,,,1385.813965,MADDISON_IPO,,,,
CHN,1883,1177536640,CHN MA,371560,MADDISON,CHN MA,CHN MA,75.55768585,4.585216045
GTM,1883,,,1175.333374,MADDISON_IPO,,,,
CHL,1883,72465864,CHL DIAZ,2365.418945,MADDISON,,,,
KOR,1883,,,9814.75,MADDISON_IPO,,,,
NPL,1883,,,5019.100098,MADDISON_IPO,,,,
MMR,1883,,,6353.600098,MADDISON_IPO,,,,
DOM,1883,,,360.2999878,MADDISON_IPO,,,,
TWN,1883,,,2445.75,MADDISON_IPO,,,,
ARG,1883,,,2823,MADDISON_IPO,,,,
EGY,1883,,,8589.348633,MADDISON_IPO,,,,
USSR,1883,,,102966.7969,MADDISON_IPO,,,,
IRN,1883,,,9194.697266,MADDISON_IPO,,,,
POL,1883,,,20757.84961,MADDISON_IPO,,,,
NLD,1883,96397592,GGDC,4180,MADDISON,GGDC,GGDC,24.01094055,33.06844711
AUS,1883,165000000,MITC,2447,MADDISON,,,,
DZA,1883,,,4296.302246,MADDISON_IPO,,,,
HTI,1883,,,1327.666626,MADDISON_IPO,,,,
CRI,1883,,,206.3333282,MADDISON_IPO,,,,
HUN,1883,,,6375.25,MADDISON_IPO,,,,
CAN,1883,125897016,CAN URQU,4560,MADDISON,,,,
IDN,1883,,,37645.84375,MADDISON,,,,
DEU,1883,923916928,DEU FREMDLING,44404,MADDISON,,,,
PRI,1883,,,781.0666504,MADDISON_IPO,,,,
JAM,1883,,,594.7666626,MADDISON_IPO,,,,
HND,1883,,,445.6000061,MADDISON_IPO,,,,
ADEN,1883,,,2974.232666,MADDISON_IPO,,,,
PAN,1883,,,213.6999969,MADDISON_IPO,,,,
IRQ,1883,,,1892.302368,MADDISON_IPO,,,,
FIN,1883,20118342,MITC,2130,MADDISON,GGDC,GGDC,56.8513031,19.02052689
VNM,1883,,,13191.79102,MADDISON_IPO,,,,
PER,1883,,,3087,MADDISON_IPO,,,,
SOM,1883,,,1696.843872,MADDISON_IPO,,,,
MOZ,1883,,,4109.307129,MADDISON_IPO,,,,
FRA,1883,1078822784,FRA TOUTAIN,39472,MADDISON,GGDC,GGDC,30.73164749,38.56790543
USA,1883,2564097024,USA MEASURING,54311,MADDISON,,,,
GBR,1883,1284999936,GBR BROADBERRY,35450,MADDISON,,,,
NIC,1883,,,398.1000061,MADDISON_IPO,,,,
IRL,1883,,,5024,MADDISON,,,,
MNG,1883,,,685.2325439,MADDISON_IPO,,,,
NOR,1883,41299556,NOR HIST STAT,1919,MADDISON,,,,
CHE,1883,63950640,CHE STOHR,2874,MADDISON,,,,
SYR,1883,,,1706.558105,MADDISON_IPO,,,,
JPN,1883,132525792,JPN OKAWA,37766,MADDISON,,,,
ITA,1883,398820000,MITC,30113,MADDISON,,,,
GHA,1883,,,1719.279053,MADDISON_IPO,,,,
OMN,1883,,,390.2790833,MADDISON_IPO,,,,
LAO,1883,,,946.0697632,MADDISON_IPO,,,,
PHL,1883,,,5981.450195,MADDISON_IPO,,,,
JOR,1883,,,290.7907104,MADDISON_IPO,,,,
ROM,1883,,,9955.099609,MADDISON_IPO,,,,
NZL,1883,30776938,DINCECCO,574,MADDISON,,,,
PRY,1883,,,408.2666626,MADDISON_IPO,,,,
ALB,1883,,,682.9500122,MADDISON_IPO,,,,
SDN,1883,,,6559.034668,MADDISON_IPO,,,,
MEX,1883,,,10781,MADDISON,,,,
BOL,1883,,,1582.099976,MADDISON_IPO,,,,
MDG,1883,,,3106.5271,MADDISON_IPO,,,,
PRK,1883,,,4627.697754,MADDISON_IPO,,,,
DNK,1883,47718524,MITC,2137,MADDISON,,,,
LBN,1883,,,528.3023071,MADDISON_IPO,,,,
HKG,1883,,,182.1499939,MADDISON_IPO,,,,
MYS,1883,,,1310.25,MADDISON_IPO,,,,
GBRIND,1883,812766336,DINCECCO,263732,MADDISON,,,,
URY,1883,21183582,URY BERTOLA,522,MADDISON,,,,
BEL,1883,215712944,GGDC,5740,MADDISON,GGDC,GGDC,12.38164997,45.44015884
THA,1883,,,6356.75,MADDISON_IPO,,,,
ESP,1883,395133856,GGDC,17136,MADDISON,GGDC,GGDC,36.91288376,26.1156044
SLV,1883,,,610.7333374,MADDISON_IPO,,,,
GBRIND,1884,828872704,DINCECCO,265946,MADDISON,GGDC,GGDC,70.05117035,24.40266418
HKG,1884,,,186.6999969,MADDISON_IPO,,,,
NZL,1884,29982850,DINCECCO,598,MADDISON,,,,
CHN,1884,1099765248,CHN MA,372754,MADDISON,CHN MA,CHN MA,74.76631165,4.562326908
HTI,1884,,,1341.333374,MADDISON_IPO,,,,
SGP,1884,,,135.1000061,MADDISON_IPO,,,,
BGR,1884,,,3187.300049,MADDISON_IPO,,,,
OTTO,1884,,,12837.13965,MADDISON_IPO,,,,
MOZ,1884,,,4141.26416,MADDISON_IPO,,,,
BRA,1884,45937900,MITC,12703,MADDISON,,,,
CRI,1884,,,211.6666718,MADDISON_IPO,,,,
ARG,1884,34731868,ARG ECHIARG,2902,MADDISON_IPO,,,,
GBR,1884,1244000000,GBR BROADBERRY,35724,MADDISON,,,,
AUTHUN,1884,363656544,AUTHUN SCHULZE,5121,MADDISON,AUTHUN SCHULZE,AUTHUN SCHULZE,36.1401062,24.62250137
PRI,1884,,,791.5333252,MADDISON_IPO,,,,
SYR,1884,,,1716.139526,MADDISON_IPO,,,,
JOR,1884,,,292.6976624,MADDISON_IPO,,,,
MMR,1884,,,6515.799805,MADDISON_IPO,,,,
AFG,1884,,,4702.860352,MADDISON_IPO,,,,
GRC,1884,15639471,GRC KOSTELENOS,4217,MADDISON,GRC KOSTELENOS,GRC KOSTELENOS,73.16867828,5.930330276
MAR,1884,,,4210.651367,MADDISON_IPO,,,,
MNG,1884,,,686.5581665,MADDISON_IPO,,,,
TUN,1884,,,1401.953491,MADDISON_IPO,,,,
BOL,1884,,,1588.800049,MADDISON_IPO,,,,
FRA,1884,1033170304,FRA TOUTAIN,39629,MADDISON,GGDC,GGDC,30.71993828,37.81370926
ECU,1884,,,1193.599976,MADDISON_IPO,,,,
MYS,1884,,,1349.5,MADDISON_IPO,,,,
CUB,1884,,,1483.599976,MADDISON_IPO,,,,
ESP,1884,386334624,GGDC,17230,MADDISON,GGDC,GGDC,37.356987,24.73147202
IRN,1884,,,9254.674805,MADDISON_IPO,,,,
FIN,1884,20118344,MITC,2164,MADDISON,GGDC,GGDC,53.91939163,18.27846909
SAU,1884,,,2448.046631,MADDISON_IPO,,,,
KHM,1884,,,2577.674316,MADDISON_IPO,,,,
GTM,1884,,,1182.666626,MADDISON_IPO,,,,
PHL,1884,,,6052.100098,MADDISON_IPO,,,,
KOR,1884,,,9819.5,MADDISON_IPO,,,,
DOM,1884,,,369.3999939,MADDISON_IPO,,,,
GHA,1884,,,1730.069824,MADDISON_IPO,,,,
NPL,1884,,,5043.799805,MADDISON_IPO,,,,
IRQ,1884,,,1916.325562,MADDISON_IPO,,,,
LAO,1884,,,960.7674561,MADDISON_IPO,,,,
ZAF,1884,,,3721.046631,MADDISON_IPO,,,,
DZA,1884,,,4336.325684,MADDISON_IPO,,,,
URY,1884,19782782,URY BERTOLA,543,MADDISON,,,,
CAN,1884,120445736,CAN URQU,4617,MADDISON,,,,
JAM,1884,,,602.1333618,MADDISON_IPO,,,,
CHE,1884,65617948,CHE STOHR,2885,MADDISON,,,,
DEU,1884,952342272,DEU FREMDLING,44777,MADDISON,,,,
POL,1884,,,21057.30078,MADDISON_IPO,,,,
HND,1884,,,448.7999878,MADDISON_IPO,,,,
LBY,1884,,,746.3963013,MADDISON_IPO,,,,
NLD,1884,95565296,GGDC,4226,MADDISON,GGDC,GGDC,23.22515678,32.46341705
ALB,1884,,,689.0999756,MADDISON_IPO,,,,
LKA,1884,,,3144,MADDISON,,,,
VNM,1884,,,13396.69727,MADDISON_IPO,,,,
VEN,1884,,,2083,MADDISON,,,,
IRL,1884,,,4975,MADDISON,,,,
ADEN,1884,,,2984.558105,MADDISON_IPO,,,,
EGY,1884,,,8707.836914,MADDISON_IPO,,,,
ITA,1884,396122016,MITC,30366,MADDISON,,,,
SLV,1884,,,619.8666382,MADDISON_IPO,,,,
IDN,1884,,,38038.78516,MADDISON,,,,
SDN,1884,,,6581.305176,MADDISON_IPO,,,,
TTO,1884,,,191.1999969,MADDISON_IPO,,,,
DNK,1884,46126780,MITC,2160,MADDISON,,,,
CHL,1884,64856956,CHL DIAZ,2399.621094,MADDISON,,,,
NIC,1884,,,402.7999878,MADDISON_IPO,,,,
TWN,1884,,,2453.5,MADDISON_IPO,,,,
AUS,1884,162000000,MITC,2556,MADDISON,,,,
ROM,1884,,,10014.7998,MADDISON_IPO,,,,
LBN,1884,,,532.3255615,MADDISON_IPO,,,,
COL,1884,21489520,COL MEJIA,3075.899902,MADDISON_IPO,,,,
PAN,1884,,,216.6000061,MADDISON_IPO,,,,
USSR,1884,,,104066.3984,MADDISON_IPO,,,,
SWE,1884,78579600,SWE EDVINSSON,4624,MADDISON,GGDC,GGDC,33.40090942,24.26499367
MEX,1884,,,10912,MADDISON,,,,
OMN,1884,,,392.0697632,MADDISON_IPO,,,,
PRT,1884,146922608,PRT HIST STAT,4773,MADDISON,,,,
THA,1884,,,6401.5,MADDISON_IPO,,,,
PRK,1884,,,4636.674316,MADDISON_IPO,,,,
HUN,1884,,,6410.5,MADDISON_IPO,,,,
PER,1884,,,3124,MADDISON_IPO,,,,
USA,1884,2450575872,USA MEASURING,55595,MADDISON,,,,
NOR,1884,39658964,NOR HIST STAT,1929,MADDISON,,,,
MDG,1884,,,3129.122803,MADDISON_IPO,,,,
PRY,1884,,,410.1333313,MADDISON_IPO,,,,
JPN,1884,134753040,JPN OKAWA,38138,MADDISON,,,,
BEL,1884,198644656,GGDC,5807,MADDISON,GGDC,GGDC,11.88252449,44.19353485
SOM,1884,,,1707.904907,MADDISON_IPO,,,,
ZAF,1885,,,3804.906982,MADDISON_IPO,,,,
GTM,1885,,,1190,MADDISON_IPO,,,,
OMN,1885,,,393.8604736,MADDISON_IPO,,,,
ALB,1885,,,695.25,MADDISON_IPO,,,,
JAM,1885,,,609.5,MADDISON_IPO,,,,
VEN,1885,,,2113,MADDISON,,,,
GBRIND,1885,823538560,DINCECCO,268179,MADDISON,GGDC,GGDC,71.1361084,23.53458023
IRN,1885,,,9314.651367,MADDISON_IPO,,,,
BOL,1885,,,1595.5,MADDISON_IPO,,,,
SLV,1885,,,629,MADDISON_IPO,,,,
DEU,1885,965164224,DEU FREMDLING,45084,MADDISON,,,,
FIN,1885,19715310,MITC,2195,MADDISON,GGDC,GGDC,53.40006256,18.68415451
PRK,1885,,,4645.651367,MADDISON_IPO,,,,
CHL,1885,59567712,CHL DIAZ,2433.995117,MADDISON,,,,
LBY,1885,,,749.6524658,MADDISON_IPO,,,,
ARG,1885,43635772,ARG ECHIARG,2981,MADDISON_IPO,,,,
DNK,1885,45049992,MITC,2186,MADDISON,,,,
COL,1885,21355474,COL MEJIA,3124.75,MADDISON_IPO,,,,
SAU,1885,,,2455.906982,MADDISON_IPO,,,,
DOM,1885,,,378.5,MADDISON_IPO,,,,
JOR,1885,,,294.6046448,MADDISON_IPO,,,,
CRI,1885,,,217,MADDISON_IPO,,,,
CUB,1885,,,1494.5,MADDISON_IPO,,,,
LAO,1885,,,975.4650879,MADDISON_IPO,,,,
PHL,1885,,,6122.75,MADDISON_IPO,,,,
PER,1885,,,3161,MADDISON_IPO,,,,
SGP,1885,,,138.75,MADDISON_IPO,,,,
VNM,1885,,,13601.60449,MADDISON_IPO,,,,
BRA,1885,48065916,MITC,12941,MADDISON,,,,
POL,1885,,,21356.75,MADDISON_IPO,,,,
IDN,1885,,,38438.625,MADDISON,,,,
HUN,1885,,,6445.75,MADDISON_IPO,,,,
HND,1885,,,452,MADDISON_IPO,,,,
ADEN,1885,,,2994.883789,MADDISON_IPO,,,,
PRT,1885,151130000,PRT HIST STAT,4815,MADDISON,,,,
BEL,1885,193040400,GGDC,5876,MADDISON,GGDC,GGDC,11.8763485,42.46486664
SDN,1885,,,6603.575195,MADDISON_IPO,,,,
NIC,1885,,,407.5,MADDISON_IPO,,,,
MYS,1885,,,1388.75,MADDISON_IPO,,,,
HKG,1885,,,191.25,MADDISON_IPO,,,,
PRY,1885,,,412,MADDISON_IPO,,,,
AUS,1885,173000000,MITC,2650,MADDISON,,,,
PAN,1885,,,219.5,MADDISON_IPO,,,,
LBN,1885,,,536.3488159,MADDISON_IPO,,,,
SWE,1885,76300264,SWE EDVINSSON,4664,MADDISON,GGDC,GGDC,33.76818466,23.84507751
GRC,1885,15288103,GRC KOSTELENOS,4260,MADDISON,GRC KOSTELENOS,GRC KOSTELENOS,66.93019104,5.953701019
ECU,1885,,,1206.5,MADDISON_IPO,,,,
LKA,1885,,,3170,MADDISON,,,,
ITA,1885,429516000,MITC,30644,MADDISON,,,,
MMR,1885,,,6678,MADDISON_IPO,,,,
AFG,1885,,,4738.279297,MADDISON_IPO,,,,
KHM,1885,,,2594.651123,MADDISON_IPO,,,,
FRA,1885,993206976,FRA TOUTAIN,39733,MADDISON,GGDC,GGDC,29.51916695,37.15413666
TUN,1885,,,1418.093018,MADDISON_IPO,,,,
JPN,1885,132739904,JPN OKAWA,38427,MADDISON,GGDC,GGDC,42.94400787,13.93463326
ROM,1885,,,10074.5,MADDISON_IPO,,,,
KOR,1885,,,9824.25,MADDISON_IPO,,,,
MOZ,1885,,,4173.22168,MADDISON_IPO,,,,
USSR,1885,634564928,CHELEM,105166,MADDISON_IPO,,,,
ESP,1885,374650560,GGDC,17323,MADDISON,GGDC,GGDC,36.98848343,25.04009247
NOR,1885,37348736,NOR HIST STAT,1944,MADDISON,,,,
AUTHUN,1885,349602912,AUTHUN SCHULZE,5166,MADDISON,AUTHUN SCHULZE,AUTHUN SCHULZE,36.8468132,23.47200012
MNG,1885,,,687.883728,MADDISON_IPO,,,,
PRI,1885,,,802,MADDISON_IPO,,,,
GBR,1885,1216999936,GBR BROADBERRY,36015,MADDISON,,,,
OTTO,1885,,,12911.7207,MADDISON_IPO,,,,
SYR,1885,,,1725.720947,MADDISON_IPO,,,,
HTI,1885,,,1355,MADDISON_IPO,,,,
MDG,1885,,,3151.718506,MADDISON_IPO,,,,
CHE,1885,65344636,CHE STOHR,2896,MADDISON,,,,
MEX,1885,,,11044,MADDISON,,,,
TTO,1885,,,196,MADDISON_IPO,,,,
MAR,1885,,,4241.697754,MADDISON_IPO,,,,
IRL,1885,,,4939,MADDISON,,,,
SOM,1885,,,1718.965942,MADDISON_IPO,,,,
NPL,1885,,,5068.5,MADDISON_IPO,,,,
BGR,1885,,,3230.25,MADDISON_IPO,,,,
TWN,1885,,,2461.25,MADDISON_IPO,,,,
DZA,1885,,,4376.348633,MADDISON_IPO,,,,
EGY,1885,,,8826.325195,MADDISON_IPO,,,,
CHN,1885,1004638080,CHN MA,373952,MADDISON,CHN MA,CHN MA,74.08277893,4.672662258
URY,1885,21434686,URY BERTOLA,564,MADDISON,,,,
IRQ,1885,,,1940.348877,MADDISON_IPO,,,,
NZL,1885,30728812,DINCECCO,614,MADDISON,,,,
USA,1885,2410059520,USA MEASURING,56879,MADDISON,,,,
THA,1885,,,6446.25,MADDISON_IPO,,,,
NLD,1885,91771472,GGDC,4276,MADDISON,GGDC,GGDC,22.1656456,33.60888672
CAN,1885,114119336,CAN URQU,4666,MADDISON,,,,
GHA,1885,,,1740.860474,MADDISON_IPO,,,,
ECU,1886,,,1219.400024,MADDISON_IPO,,,,
PRK,1886,,,4654.62793,MADDISON_IPO,,,,
PHL,1886,,,6193.399902,MADDISON_IPO,,,,
GTM,1886,,,1197.333374,MADDISON_IPO,,,,
TWN,1886,,,2469,MADDISON_IPO,,,,
BRA,1886,60714896,MITC,13183,MADDISON,,,,
